company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
American Express,"Campus Graduate Masters Summer Internship Program - 2027 AI Engineer, Enterprise Technology Services- Sunrise, FL",https://jobright.ai/jobs/info/6a837a573eeac101cfaa0329,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Phoenix, AZ; Sunrise, FL",Hybrid,10000+,1. • Currently enrolled in a full-time graduate master's degree program 2. • Graduate master's degree candidates with an expected graduation date between December 2027 and June 2028. 3. • Knowledge of Python and foundational data processing technologies. ...,https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Asure Software,Intern - Software Engineering,https://jobright.ai/jobs/info/6aa171d40ffb3d4fea6b4c0d,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,17 hours ago,United States,Remote,501-1000,"1. Current enrollment in a degree program in Data Science, Computer Science, Information Technology, or a related field. 2. Basic knowledge of operating systems and cloud environments. 3. Familiarity with networking concepts and troubleshooting. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=17 hours ago
Barnes & Thornburg LLP,2027 BT RISE Internship - Information Technology AI Intern,https://jobright.ai/jobs/info/6aa1c265dbc0e60e37e1370a,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,16 hours ago,"Indianapolis, IN",On Site,1001-5000,"1. • Entering their sophomore, junior, or senior year in the Fall of 2027. 2. • Enrolled in a 2-4 year undergraduate degree program at time of internship 3. • Available to participate for 10 consecutive weeks ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=16 hours ago
Boeing,Boeing - Wichita Summer 2027 Internship Program (Paid) - Information Digital Technology & Security (IDT&S),https://jobright.ai/jobs/info/6aa13a373272060a8e3eef16,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,9 hours ago,"Wichita, KS",On Site,10000+,"1. Currently enrolled in a four-year undergraduate or graduate degree program 2. Ability to work full-time during Summer 2027 3. These positions are expected to be 100% onsite. The selected candidate will be required to work onsite in Wichita, KS. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=9 hours ago
CIM Group,Data Science Intern,https://jobright.ai/jobs/info/6aa1dea22f936e4a53dae832,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,14 hours ago,"Los Angeles, CA",On Site,1001-5000,"1. Currently pursuing a bachelor’s or master’s degree in Economics, Data Science, Mathematics, Statistics, Finance, or a related quantitative field—including combined programs such as Economics & Data Science. 2. Strong academic (and/or extracurricular or relevant internship) foundation in mathematics, statistics, and econometrics, such as probability, linear algebra, regression, causal inference, and hypothesis testing. 3. Programming ability in Python (or R), with familiarity with data libraries such as Pandas, NumPy, or scikit-learn. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=14 hours ago
Capital One,"Current Master's, AI Engineering Internship Program - Summer 2027",https://jobright.ai/jobs/info/6aa0177cea127c3794694e3a,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"New York, NY; McLean, VA; San Jose, CA",Hybrid,10000+,"1. Currently pursuing a Master’s degree in Computer Science, AI, Electrical Engineering, Computer Engineering, or a related field, with an expectation that the required degree will be obtained by August 2028 or earlier. 2. Must be continuing in the same course of study of the most recent degree following completion of the internship period. 3. At least 6 months of experience or academic work developing AI and ML algorithms or technologies. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Cohere,Software Engineer Intern (Winter 2027),https://jobright.ai/jobs/info/6a559a6c13cd7d29d5e32d4b,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,United States; Canada; United Kingdom,Remote,251-500,"1. Please Note: To be eligible for this position, you should be currently enrolled in a post-secondary program and available for a full-time 3-6 month internship, co-op, or research work term.",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Coinbase,Data Science Intern,https://jobright.ai/jobs/info/6aa08bc0dbc0e60e37e0e536,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"San Francisco, CA",Hybrid,5001-10000,"1. Coursework or project experience in statistical modeling, data analysis, or a related quantitative field (e.g., mathematics, economics, physics, computer science). 2. Familiarity with SQL for data analysis and Python for programming or modeling. 3. Demonstrated interest in experimentation (A/B testing), causal inference, or machine learning through coursework or projects. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=13 hours ago
Crest Industries,Developer Intern,https://jobright.ai/jobs/info/6aa196983272060a8e3f0c96,intern_list,internship_if_eligible,data_analysis,2026-09-10,2026-09-10T13:03:51+00:00,7 hours ago,United States,Remote,501-1000,,https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=7 hours ago
DV Trading LLC,AI Engineer Intern - Summer 2027,https://jobright.ai/jobs/info/6aa1bcd0dbc0e60e37e13491,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"Chicago, IL",On Site,251-500,"1. Pursuing a BS or MS in Computer Science, Computer Engineering, Information Systems, or a related field 2. Expected to graduate by **Summer 2028** 3. Hands-on experience using AI tools (e.g. LLM APIs, assistants, or coding agents) in real projects; ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=13 hours ago
Delta Air Lines,"Graduate Intern, Innovation - AI Engineering (Spring 2027)",https://jobright.ai/jobs/info/6a90e1bf8ffa38557e6cf351,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Atlanta, GA",On Site,10000+,"1. Experience developing machine learning models (e.g., neural networks, deep reinforcement learning, gradient boosted trees, etc.) using Python, TensorFlow, PyTorch, or other machine learning platforms 2. Must be actively enrolled in a Post Graduate accredited college, university, or institution during the duration of the program. (M.S. MBA, or PH. D) 3. Understanding of machine learning best practices such as training/serving models, feature engineering, and feature/model selection ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Dixon Valve,AI Solution & Automations Intern,https://jobright.ai/jobs/info/6aa1ab3a2f936e4a53dad64b,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"Chestertown, MD",On Site,101-250,"1. Currently enrolled in an accredited college or university. 2. Pursuing a degree in Computer Science, Data Science, Information Systems, Engineering, Business Analytics, or a related field. 3. Available to work a minimum of 10 hours per week. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=13 hours ago
EOSYS,Associate Commercial Data Science Intern,https://jobright.ai/jobs/info/6aa1a7003272060a8e3f148c,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,23 hours ago,"New York, NY",On Site,101-250,1. Pursuit of a Bachelor’s Degree with solid academic achievement 2. Entry-level knowledge of supervised & unsupervised ML algorithms for regression/classification 3. Entry-level proficiency with open-source data science languages like R or Python ...,https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=23 hours ago
Epic Games,Backend Services Programmer Intern,https://jobright.ai/jobs/info/6aa204852f936e4a53daf36d,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,11 hours ago,"Cary, NC",On Site,1001-5000,"1. Proficiency in Java or similar object-oriented programming language 2. Experience with AI-assisted coding tools, such as Claude code 3. Ability to communicate effectively and provide task updates in a remote-first team environment ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=11 hours ago
Epic Games,UI Programmer Intern,https://jobright.ai/jobs/info/6aa204740ffb3d4fea6b843b,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,11 hours ago,"Cary, NC",On Site,1001-5000,"1. Strong C++ programming skills 2. Experience with Unreal Engine, UMG, and MVVM 3. An enthusiasm for games and interactive entertainment, along with an interest in design and implementation principles ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=11 hours ago
Evolver,Applied Data Science Intern,https://jobright.ai/jobs/info/6aa14737dbc0e60e37e109c9,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,1 day ago,"Palo Alto, CA",Hybrid,51-100,1. * Graduate students with a record of excellence 2. * Exceptional advanced undergraduates 3. All candidates are required to be recommended by an accredited professor leading a relevant program at a top university. ...,https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=1 day ago
FIRST,IT Data Operations Intern (Hybrid - NY office),https://jobright.ai/jobs/info/6aa2047d500b01124c78028a,intern_list,internship_if_eligible,data_analysis,2026-09-10,2026-09-10T13:03:51+00:00,9 hours ago,"New York, NY",Hybrid,501-1000,"1. Location: New York. This is a hybrid role, must live in the NY tri state area and be able to go into office 2 days a week (Tuesday plus a Wednesday or Thursday,) subject to change at any time but also based on school schedule. 2. The Program will run from Sept 21 to Dec 11th (20-25 hours per week) 3. Strong data curiosity with a desire to investigate and solve complex data problems. ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=9 hours ago
IBM,2027 Masters or PhD Intern — Marketing Data Science & Data Analytics,https://jobright.ai/jobs/info/6aa1fb53500b01124c77ff78,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"New York, NY",Hybrid,10000+,"1. This role is for an internship in Summer 2027. The Internship is expected to start on Monday, May 24th with an end date of Friday, August 13th. Candidates must be available to start and end on these days. 2. High School Diploma/GED 3. Currently pursuing a graduate degree in a quantitative discipline (e.g., statistics, data science, computer science, behavioral science, applied mathematics, operations research) or another discipline involving experimental design and quantitative analysis of data ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=12 hours ago
ICD Portal,Summer 2027 AI Software Engineering Internship,https://jobright.ai/jobs/info/6aa1fc6d0ffb3d4fea6b8174,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Jersey City, NJ",On Site,51-100,"1. **Curiosity:** No one expects you to know everything on day one. What we care about is your drive to dive into unfamiliar codebases, ask brilliant questions, read documentation, and figure things out by building. 2. **Full-Stack Foundations:** Comfort working across a mix of front-end and backend development, connecting intuitive user interfaces with robust services. 3. **Backend & Enterprise Skills:** Solid grounding in Java, Spring Boot, and general software engineering principles. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=12 hours ago
ICD Portal,Summer 2027 C++ Distributed Systems Developer Internship,https://jobright.ai/jobs/info/6aa1fc6a3272060a8e3f3157,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Jersey City, NJ",On Site,51-100,"1. Currently pursuing an undergraduate or master’s degree in computer science, computer engineering, math or related field. 2. Passion for C++ development. 3. Strong understanding of Object-Oriented Programming (OOP) and modern C++ techniques. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=12 hours ago
ICD Portal,Summer 2027 Data Platform Internship,https://jobright.ai/jobs/info/6aa1fc4edbc0e60e37e1497f,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Jersey City, NJ",On Site,51-100,"1. Currently pursuing a Bachelor’s or Master’s degree in Computer Science, Computer Engineering, or a related technical field. 2. Proficiency in Python, Bash/Shell scripting, SQL, and Git. 3. Comfortable working in Linux environments and using command-line tools. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=12 hours ago
ICD Portal,Summer 2027 IFI Application Software Engineering Internship,https://jobright.ai/jobs/info/6aa1fc51500b01124c77ffb1,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Jersey City, NJ",On Site,51-100,"1. Currently pursuing an undergraduate or Master’s degree in Computer Science, Computer Engineering or related field. 2. Knowledge of modern software languages – C, C++ 3. A solid grasp of object-oriented programming (OOP) principles. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=12 hours ago
ICD Portal,Summer 2027 Java Software Engineering Internship,https://jobright.ai/jobs/info/6aa1fc46ef23570cae247272,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Jersey City, NJ",On Site,51-100,"1. Currently pursuing an undergraduate or Master’s degree in Computer Science, Computer Engineering or related field. 2. Knowledge of modern software languages – C, C++, Java, Python 3. A background or interest in building large-scale, real-time, and distributed applications is desired. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=12 hours ago
ICD Portal,Summer 2027 Market Data Developer Internship,https://jobright.ai/jobs/info/6aa1fc50dbc0e60e37e14988,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,6 hours ago,"Jersey City, NJ",On Site,51-100,"1. C++ experience with advanced data structures, algorithms, networking, and modern C++ STL 2. Python experience with advanced data structures, algorithms, and networking 3. TCP/UDP experience ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=6 hours ago
ICD Portal,Summer 2027 Node.JS Developer Internship,https://jobright.ai/jobs/info/6aa1fc4c0ffb3d4fea6b815a,intern_list,internship_if_eligible,swe,2026-09-10,2026-09-10T13:03:51+00:00,6 hours ago,"Jersey City, NJ",On Site,51-100,"1. Strong desire to master new technologies and learn the business of electronic fixed income trading. 2. Solid understanding of data structures, algorithms, object-oriented programming, and common design patterns 3. Strong debugging and problem-solving skills ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=6 hours ago
Meijer,Store Analytics Intern- Summer 2027,https://jobright.ai/jobs/info/6aa06c6da2266b538d230420,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"Grand Rapids, MI",Hybrid,10000+,"1. Progress toward a bachelor's or advanced degree in Math, Statistics, Computer Science, Data Science or a related field 2. Proficiency in Microsoft Office Excel and other office products 3. Working knowledge of ETL, Python, Databricks, SQL, Alteryx, Power BI or similar programing skills ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=13 hours ago
Merck,2026 Future Talent Program – Modeling & Informatics - Co-op,https://jobright.ai/jobs/info/6aa1733c0ffb3d4fea6b4c7a,intern_list,internship_if_eligible,healthcare,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"Boston, MA; South San Francisco, CA; Rahway, NJ; West Point, PA",On Site,10000+,"1. Candidates must be pursuing BS/BA or Master’s/Ph.D. degree in related field with demonstrated interest/experience in research areas relevant to the drug discovery process. 2. Candidates must have strong academic background in chemistry, biochemistry, biophysics, informatics, computer science, or applied mathematics. 3. Candidates must have completed at least two years of studies toward BS/BA degree or at least 1 year towards Master’s/PhD at the time of the position start date. ...",https://jobright.ai/minisites-jobs/intern/us/healthcare,minisite_scrape;category=healthcare;cluster_hint=health_ai;posted=13 hours ago
Merck,2027 Future Talent Program - AI/ML Computational Toxicology - Intern,https://jobright.ai/jobs/info/6a9f5b0d2c964816f65efe64,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"West Point, PA",On Site,10000+,"1. * Pursuing BS/MS/PhD in Computational Science, Data Science, Bioinformatics, Computational Biology/Chemistry, Computational Linguistics, or related field. 2. * Proficient in Python; solid with statistics/ML and data wrangling (pandas/SQL) 3. * Hands-on with scikit-learn and at least one deep learning framework (PyTorch or TensorFlow) ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Merck,2027 Future Talent Program – Modeling & Informatics - Intern,https://jobright.ai/jobs/info/6aa189402f936e4a53dac32b,intern_list,internship_if_eligible,healthcare,2026-09-10,2026-09-10T13:03:51+00:00,13 hours ago,"Rahway, NJ; Boston, MA; South San Francisco, CA; West Point, PA",On Site,10000+,"1. Candidates must be pursuing BS/BA or Master’s/Ph.D. degree in related field with demonstrated interest/experience in research areas relevant to the drug discovery process 2. Candidates must have strong academic background in chemistry, biochemistry, biophysics, informatics, computer science, or applied mathematics 3. Candidates must have completed at least two years of studies toward BS/BA degree or at least 1 year towards Master’s/PhD at the time of the position start date ...",https://jobright.ai/minisites-jobs/intern/us/healthcare,minisite_scrape;category=healthcare;cluster_hint=health_ai;posted=13 hours ago
NVIDIA,NVIDIA 2027 Internships: Deep Learning,https://jobright.ai/jobs/info/6a8562bae459fa3baa862398,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,12 hours ago,"Santa Clara, CA",On Site,10000+,"1. We’re looking for students pursuing a B.S., M.S., or Ph.D. degree within a relevant or related field. 2. Course or internship experience related to the following areas could be required: Deep Neural Networks, Linear Algebra, Numerical Methods and/or Computer Vision, Software Design, Computer Memory (Disk, Memory, Caches), CPU and GPU Architectures, Networking, Numeric Libraries, Embedded System Design and Development, Drivers, Real-Time Software 3. Course or internship experience related to the following areas could be required: Computer Architecture (CPUs, GPUs, FPGAs or other accelerators), GPU Programming Models, Performance-Oriented Parallel Programming, Optimizing for High-Performance Computing (HPC), Algorithms, Numerical Methods ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=12 hours ago
Navy Federal Credit Union,Summer Associate Intern (Data Scientist),https://jobright.ai/jobs/info/6aa16828dbc0e60e37e111a8,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,22 hours ago,"Vienna, VA",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. Must be currently enrolled in, or planning to enroll in, a graduate-level program (Master’s) in Data Science, Computer Science, Statistics, Mathematics, Engineering, or a closely related field following completion of undergraduate studies. 3. Proficiency in Python and SQL. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=22 hours ago
Navy Federal Credit Union,Summer Associate Internship (Data Scientist),https://jobright.ai/jobs/info/6aa16828dbc0e60e37e111a7,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,11 hours ago,"Vienna, VA",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. Currently pursuing an undergraduate or graduate degree in Data Science, Computer Science, Information Systems, Business Analytics, or other related degree 3. Experience with Python (Pyspark) ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=11 hours ago
Navy Federal Credit Union,Summer Associate Internship (Data Scientist),https://jobright.ai/jobs/info/6aa16332ef23570cae2439e7,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,11 hours ago,"Vienna, VA; Pensacola, FL; Winchester, VA",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. Currently pursuing a graduate degree in Data Science, Statistics, Mathematics, Computer Science, Engineering, or another quantitative field. 3. Working knowledge of statistics, machine learning, data mining, data auditing, data aggregation, data reconciliation, and data visualization. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=11 hours ago
Navy Federal Credit Union,Summer Associate Internship (Data Scientist),https://jobright.ai/jobs/info/6aa1c3eeef23570cae2460f6,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,11 hours ago,"Vienna, VA; Pensacola, FL",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. * Currently pursuing a bachelor's or master's degree in Data Science, Computer Science, Statistics, Mathematics, Business Analytics, Engineering, or a closely related field. 3. * Experience using Python, R, and/or SQL for data preparation and analysis. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=11 hours ago
Navy Federal Credit Union,Summer Associate Internship (Data Scientist),https://jobright.ai/jobs/info/6aa1682b3272060a8e3ef934,intern_list,internship_if_eligible,data_science,2026-09-10,2026-09-10T13:03:51+00:00,22 hours ago,"Vienna, VA",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. Currently pursuing an undergraduate or graduate degree in Data Science, Statistics, Economics, Mathematics, Computer Science, Engineering, or another quantitative field 3. Ability to understand complex business problems and define analytical solutions ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=22 hours ago
Navy Federal Credit Union,Summer Associate Internship (Payments AI Engineer),https://jobright.ai/jobs/info/6aa168692f936e4a53dab860,intern_list,internship_if_eligible,ml_ai,2026-09-10,2026-09-10T13:03:51+00:00,16 hours ago,"Vienna, VA; Pensacola, FL",Hybrid,10000+,"1. To qualify for this position, applicants must be currently pursuing a degree from an accredited college or university and have an anticipated graduation date of December 2027 or later. 2. * Currently pursuing a Master's degree in Computer Science, Software Engineering, Artificial Intelligence, Computer Engineering, Data Science, Information Systems, or a related technical field 3. * Knowledge of basic strategic planning frameworks and structured problem-solving techniques ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=16 hours ago
